duration,avgSpeed,heightDiff,grndDist,totDist,angleVar,distDiff,resolution,fx,fy,fz,previousCluster,annotation
3057,51.482,98.183,15.322,17.427,0.28359,2.1049,4.5731,?,?,?,'floating','flying'
2896,35.611,2.0696,10.132,10.353,0.067416,0.22082,0.2279,?,?,?,'unknown','flying'
1440,55.692,23.757,4.6339,5.2854,0.17673,0.65153,0.25,?,?,?,'badCluster','flying'
2128,31.821,84.789,4.3203,6.0229,0.16763,1.7027,0.19737,?,?,?,'flying','flying'
3175,34.191,39.082,11.507,11.609,0.18383,0.10249,0.22677,?,?,?,'unknown','flying'
2241,12.552,26.171,2.6832,2.695,0.11385,0.011764,0.18742,?,?,?,'unknown','flying'
3773,43.674,120.37,12.626,13.9,0.15398,1.2742,0.22263,?,?,?,'flying','flying'
1152,30.58,40,3.2044,3.2249,0.11111,0.02048,0.26042,?,?,?,'badCluster','flying'
2015,0.46039,0.99955,0.005053,0.009013,0.23699,0.00396,0.23821,?,?,?,'flying','floating'
5207,35.418,71.274,8.7558,18.14,0.9526,9.3839,4.6092,?,?,?,'unknown','flying'
1442,45.023,44.134,7.8678,8.2149,0.09287,0.34715,0.24965,?,?,?,'flying','flying'
1178,23.313,14.781,1.9001,1.9003,0.053562,0.00021,0.20373,?,?,?,'flying','flying'
3258,42.723,0.39531,13.828,14.036,0.12802,0.20772,0.22099,?,?,?,'flying','flying'
2305,38.138,2.9138,8.4394,9.573,0.10207,1.1336,0.23427,?,?,?,'unknown','flying'
1150,48.997,2.8874,6.0788,6.0887,0.093758,0.009976,0.26087,?,?,?,'flying','flying'
2592,1.8509,27.886,0.013261,0.036758,0.37986,0.023497,0.23148,?,?,?,'flying','diving'
1442,25.709,6.8545,0.32741,3.4343,0.20576,3.1069,0.24965,?,?,?,'diving','flying'
4144,23.01,17.85,5.5832,7.9911,0.2729,2.408,0.21718,?,?,?,'badCluster','flying'
1168,40.083,9.1941,5.9062,5.9478,0.048217,0.041586,0.25685,?,?,?,'flying','flying'
2591,47.184,38.795,10.716,11.024,0.073566,0.30856,0.23157,?,?,?,'unknown','flying'
4112,8.3223,30.935,0.1848,3.0034,0.20063,2.8186,0.20428,?,?,?,'unknown','floating'
1764,28.44,39.291,2.4693,3.3481,0.19898,0.87877,0.20408,?,?,?,'floating','flying'
1485,18.129,56.134,0.71811,0.73857,0.22832,0.020464,0.24242,?,?,?,'flying','flying'
2035,3.2348,14.773,0.6604,0.66171,0.14651,0.001309,0.23587,?,?,?,'badCluster','floating'
4703,6.8506,48.347,1.0147,1.314,0.20233,0.29928,0.21688,?,?,?,'floating','floating'
1729,31.802,4.3861,3.5172,3.7244,0.25205,0.20721,0.24291,?,?,?,'floating','flying'
4719,4.2355,4.1809,0.59293,0.96867,0.17625,0.37574,0.21615,?,?,?,'flying','floating'
2037,47.427,29.86,9.8827,10.541,0.15627,0.65811,0.23564,?,?,?,'floating','flying'
2017,71.219,5.0897,15.401,16.01,0.072323,0.60836,0.23798,?,?,?,'unknown','flying'
1656,23.373,16.224,3.0743,3.1165,0.85028,0.042142,1.2319,?,?,?,'flying','flying'
1044,28.171,7.25,1.8708,2.9591,1.0806,1.0883,3.046,?,?,?,'flying','diving'
1010,25.987,20.334,2.1693,2.3871,0.84861,0.21777,2.0198,?,?,?,'diving','diving'
1039,8.8567,33.863,0.92885,1.0239,2.3167,0.095089,1.2705,?,?,?,'diving','floating'
5408,13.879,99.464,8.4567,8.8185,0.93658,0.36182,0.96524,?,?,?,'floating','flying'
1478,26.252,16.096,2.1727,2.1839,0.097746,0.011178,0.24357,?,?,?,'flying','flying'
1690,13.957,31.161,1.3276,1.5748,2.0247,0.24724,1.2071,?,?,?,'flying','flying'
